model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,sensitivity,0.717391304347826,0.6210435571687841,0.8023255813953488,0.717 [0.621; 0.802]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,specificity,0.7777777777777778,0.6811594202898551,0.8684318377911993,0.778 [0.681; 0.868]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,precision,0.8048780487804879,0.7142857142857143,0.8846264367816091,0.805 [0.714; 0.885]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,npv,0.6829268292682927,0.5795454545454546,0.7790735427363334,0.683 [0.580; 0.779]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,f1,0.7586206896551724,0.6790067340067341,0.8258760545100584,0.759 [0.679; 0.826]
logreg,Логистическая регрессия,10,burst,cv_oof_topk_train_only,mcc,0.49147318718299043,0.3541672335046615,0.624728567763868,0.491 [0.354; 0.625]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,roc_auc,0.8439009661835748,0.7764584833180774,0.9006490241935311,0.844 [0.776; 0.901]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,pr_auc,0.8722241948201617,0.8023768937302741,0.9294174175870644,0.872 [0.802; 0.929]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,accuracy,0.774390243902439,0.7134146341463414,0.8353658536585366,0.774 [0.713; 0.835]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,balanced_accuracy,0.7732487922705313,0.708003705481398,0.8367099426593098,0.773 [0.708; 0.837]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,sensitivity,0.782608695652174,0.6922872340425532,0.8666666666666667,0.783 [0.692; 0.867]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,specificity,0.7638888888888888,0.6614556962025316,0.8630292652552926,0.764 [0.661; 0.863]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,precision,0.8089887640449438,0.7233914380927967,0.8865979381443299,0.809 [0.723; 0.887]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,npv,0.7333333333333333,0.6233719179371353,0.8307692307692308,0.733 [0.623; 0.831]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,f1,0.7955801104972375,0.7260904384102507,0.8558035714285712,0.796 [0.726; 0.856]
rf,Случайный лес,10,burst,cv_oof_topk_train_only,mcc,0.5444058378273248,0.412210276234603,0.6722871414746535,0.544 [0.412; 0.672]
