model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci,source_table,comparison_group,diff_event_minus_baseline,p_boot_two_sided
rf,Случайный лес,61.0,spectral_baseline,cv_oof,mcc,0.4971931966421923,0.37057670952612537,0.6309267359619783,0.497 [0.371; 0.631],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,roc_auc,0.8721804511278196,0.7384615384615385,0.9682783882783883,0.872 [0.738; 0.968],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,pr_auc,0.9214393663872458,0.8234312959985904,0.9839040765203523,0.921 [0.823; 0.984],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,accuracy,0.7878787878787878,0.6363636363636364,0.9090909090909091,0.788 [0.636; 0.909],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,balanced_accuracy,0.7969924812030075,0.6458333333333333,0.9250892857142853,0.797 [0.646; 0.925],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,sensitivity,0.7368421052631579,0.5293343653250774,0.9166666666666666,0.737 [0.529; 0.917],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,specificity,0.8571428571428571,0.6663043478260869,1.0,0.857 [0.666; 1.000],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,precision,0.875,0.6923076923076923,1.0,0.875 [0.692; 1.000],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,npv,0.7058823529411765,0.4704901960784314,0.9047619047619048,0.706 [0.470; 0.905],baseline_metrics_df,,,
rf,Случайный лес,61.0,spectral_baseline,holdout,f1,0.8,0.631578947368421,0.926829268292683,0.800 [0.632; 0.927],baseline_metrics_df,,,
