model,model_ru,n_features,feature_set,validation,metric,value,ci_low,ci_high,value_ci
logreg,Логистическая регрессия,172,conn,cv_oof,specificity,0.875,0.7910267212325469,0.948068598068598,0.875 [0.791; 0.948]
logreg,Логистическая регрессия,172,conn,cv_oof,precision,0.896551724137931,0.8260869565217391,0.956989247311828,0.897 [0.826; 0.957]
logreg,Логистическая регрессия,172,conn,cv_oof,npv,0.8181818181818182,0.7272456709956711,0.9024474932249322,0.818 [0.727; 0.902]
logreg,Логистическая регрессия,172,conn,cv_oof,f1,0.8715083798882681,0.8098086473853345,0.918918918918919,0.872 [0.810; 0.919]
logreg,Логистическая регрессия,172,conn,cv_oof,mcc,0.7187684255805606,0.6029952922934199,0.8187083505180042,0.719 [0.603; 0.819]
rf,Случайный лес,172,conn,cv_oof,roc_auc,0.9477657004830918,0.9110921696605858,0.9776421188630491,0.948 [0.911; 0.978]
rf,Случайный лес,172,conn,cv_oof,pr_auc,0.9499343084385953,0.902996919995727,0.9831684198494566,0.950 [0.903; 0.983]
rf,Случайный лес,172,conn,cv_oof,accuracy,0.8780487804878049,0.8292682926829268,0.926829268292683,0.878 [0.829; 0.927]
rf,Случайный лес,172,conn,cv_oof,balanced_accuracy,0.8701690821256038,0.815063904494382,0.9185763068314494,0.870 [0.815; 0.919]
rf,Случайный лес,172,conn,cv_oof,sensitivity,0.9347826086956522,0.8791208791208791,0.9789473684210527,0.935 [0.879; 0.979]
rf,Случайный лес,172,conn,cv_oof,specificity,0.8055555555555556,0.7066666666666667,0.8904163099315068,0.806 [0.707; 0.890]
rf,Случайный лес,172,conn,cv_oof,precision,0.86,0.789461612747465,0.9230952380952381,0.860 [0.789; 0.923]
rf,Случайный лес,172,conn,cv_oof,npv,0.90625,0.828125,0.9705882352941176,0.906 [0.828; 0.971]
rf,Случайный лес,172,conn,cv_oof,f1,0.8958333333333334,0.8465506715506715,0.9378003946692618,0.896 [0.847; 0.938]
rf,Случайный лес,172,conn,cv_oof,mcc,0.7531826593579328,0.6486616011316608,0.8450482074522951,0.753 [0.649; 0.845]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,roc_auc,0.9627868357487922,0.9295275450296397,0.9871418094749862,0.963 [0.930; 0.987]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,pr_auc,0.964256757252914,0.924035107763335,0.9909490168513972,0.964 [0.924; 0.991]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,accuracy,0.8963414634146342,0.8475609756097561,0.9390243902439024,0.896 [0.848; 0.939]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,balanced_accuracy,0.8910024154589372,0.8371535580524344,0.9362480508789005,0.891 [0.837; 0.936]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,sensitivity,0.9347826086956522,0.8762886597938144,0.9789473684210527,0.935 [0.876; 0.979]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,specificity,0.8472222222222222,0.7571332046332047,0.9264972293265131,0.847 [0.757; 0.926]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,precision,0.8865979381443299,0.8191489361702128,0.946236559139785,0.887 [0.819; 0.946]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,npv,0.9104477611940298,0.8309859154929577,0.9701602282704126,0.910 [0.831; 0.970]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,f1,0.91005291005291,0.861878453038674,0.9489795918367347,0.910 [0.862; 0.949]
svc_rbf,SVM с RBF-ядром,172,conn,cv_oof,mcc,0.7894894472663413,0.6839330559655906,0.87651041524151,0.789 [0.684; 0.877]
logreg,Логистическая регрессия,10,dfa,cv_oof,roc_auc,0.7352053140096618,0.6594120553359685,0.8068554700563666,0.735 [0.659; 0.807]
logreg,Логистическая регрессия,10,dfa,cv_oof,pr_auc,0.749708345465108,0.6546340796506637,0.8457663496901888,0.750 [0.655; 0.846]
logreg,Логистическая регрессия,10,dfa,cv_oof,accuracy,0.6646341463414634,0.5914634146341463,0.7378048780487805,0.665 [0.591; 0.738]
logreg,Логистическая регрессия,10,dfa,cv_oof,balanced_accuracy,0.6618357487922706,0.589135599174822,0.732274141611491,0.662 [0.589; 0.732]
logreg,Логистическая регрессия,10,dfa,cv_oof,sensitivity,0.6847826086956522,0.5909090909090909,0.7777777777777778,0.685 [0.591; 0.778]
logreg,Логистическая регрессия,10,dfa,cv_oof,specificity,0.6388888888888888,0.529390756302521,0.7432432432432432,0.639 [0.529; 0.743]
logreg,Логистическая регрессия,10,dfa,cv_oof,precision,0.7078651685393258,0.6144578313253012,0.8,0.708 [0.614; 0.800]
logreg,Логистическая регрессия,10,dfa,cv_oof,npv,0.6133333333333333,0.5,0.7229113823715915,0.613 [0.500; 0.723]
logreg,Логистическая регрессия,10,dfa,cv_oof,f1,0.6961325966850829,0.6134969325153374,0.76925,0.696 [0.613; 0.769]
logreg,Логистическая регрессия,10,dfa,cv_oof,mcc,0.3224326288126476,0.17685665596285388,0.4637910502013653,0.322 [0.177; 0.464]
rf,Случайный лес,10,dfa,cv_oof,roc_auc,0.7225241545893719,0.6389031681522717,0.8025029469730774,0.723 [0.639; 0.803]
rf,Случайный лес,10,dfa,cv_oof,pr_auc,0.7024275978659977,0.6068131462375651,0.8106594926478098,0.702 [0.607; 0.811]
rf,Случайный лес,10,dfa,cv_oof,accuracy,0.6524390243902439,0.5792682926829268,0.725609756097561,0.652 [0.579; 0.726]
rf,Случайный лес,10,dfa,cv_oof,balanced_accuracy,0.6464371980676329,0.5748286401951238,0.7187278091344357,0.646 [0.575; 0.719]
rf,Случайный лес,10,dfa,cv_oof,sensitivity,0.6956521739130435,0.6022696725317693,0.7872406914893617,0.696 [0.602; 0.787]
rf,Случайный лес,10,dfa,cv_oof,specificity,0.5972222222222222,0.4810126582278481,0.7066666666666667,0.597 [0.481; 0.707]
rf,Случайный лес,10,dfa,cv_oof,precision,0.6881720430107527,0.5918367346938775,0.782608695652174,0.688 [0.592; 0.783]
rf,Случайный лес,10,dfa,cv_oof,npv,0.6056338028169014,0.492518962564228,0.7164179104477612,0.606 [0.493; 0.716]
rf,Случайный лес,10,dfa,cv_oof,f1,0.6918918918918919,0.6153846153846154,0.7632850241545893,0.692 [0.615; 0.763]
rf,Случайный лес,10,dfa,cv_oof,mcc,0.2933397512744994,0.15146055790265062,0.4371118954259189,0.293 [0.151; 0.437]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,roc_auc,0.7436594202898551,0.6651651651651652,0.8161243741739269,0.744 [0.665; 0.816]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,pr_auc,0.7398960928667523,0.6442044795450765,0.84355420808767,0.740 [0.644; 0.844]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,accuracy,0.6951219512195121,0.6280487804878049,0.7621951219512195,0.695 [0.628; 0.762]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,balanced_accuracy,0.6844806763285024,0.6133160010383272,0.7530696553637057,0.684 [0.613; 0.753]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,sensitivity,0.7717391304347826,0.6823529411764706,0.8554250334672021,0.772 [0.682; 0.855]
svc_rbf,SVM с RBF-ядром,10,dfa,cv_oof,specificity,0.5972222222222222,0.4782274247491639,0.7096774193548387,0.597 [0.478; 0.710]
