roi,band,feature,tbi_mean,control_mean,delta_tbi_minus_control,tbi_median,control_median,delta_median_tbi_minus_control,tbi_iqr,control_iqr,hedges_g,rank_biserial,u_stat,p_value,n_tbi,n_control,q_fdr,significant_fdr_0_05,feature_block,method,direction,significance,tbi_median_iqr,control_median_iqr,abs_hedges_g
,beta,small_world_proxy,0.39347826086956517,0.49374999999999997,-0.1002717391304348,0.39999999999999997,0.525,-0.12500000000000006,0.4,0.15000000000000002,-0.5358207920888061,-0.206219806763285,2629.0,0.016832549112499026,92,72,0.02019905893499883,True,Graph metrics,coh,ниже при ЧМТ,*,0.400 [0.400],0.525 [0.150],0.5358207920888061
frontal,alpha,burst_median_duration_sec,0.1613894927536232,0.14737673611111113,0.014012756642512059,0.15233333333333332,0.143625,0.008708333333333318,0.035249999999999976,0.03475,0.44051163339454774,0.23263888888888884,4082.5,0.010726533392151143,92,72,0.026816333480377857,True,Burst,,выше при ЧМТ,*,0.152 [0.035],0.144 [0.035],0.44051163339454774
,,event_mean_line_length,10.966657928470555,13.371672182582456,-2.405014254111901,9.167316818508052,11.542225718912276,-2.3749089004042236,4.8724403480361875,6.178896422364854,-0.2820263468190332,-0.2913131313131313,877.0,0.012621369300022844,45,55,0.027767012460050255,True,Events,,ниже при ЧМТ,*,9.167 [4.872],11.542 [6.179],0.2820263468190332
,beta,avg_shortest_path,1.211352657004831,1.0960648148148147,0.11528784219001631,1.1666666666666665,1.0833333333333333,0.08333333333333326,0.3333333333333335,0.16666666666666674,0.582924015385282,0.19474637681159424,3957.0,0.02428157752268294,92,72,0.02842721270948247,True,Graph metrics,coh,выше при ЧМТ,*,1.167 [0.333],1.083 [0.167],0.582924015385282
temporal,alpha,burst_mean_peak_z,3.186331833278231,3.267888903732908,-0.0815570704546773,3.1790741936384075,3.2563294990663003,-0.07725530542789283,0.27979418937267475,0.269226847992726,-0.38043868115936813,-0.2276570048309179,2558.0,0.012534401647199404,92,72,0.030255452251860628,True,Burst,,ниже при ЧМТ,*,3.179 [0.280],3.256 [0.269],0.38043868115936813
,beta,global_efficiency,0.3413647342995169,0.3185185185185185,0.022846215780998436,0.32499999999999996,0.3125,0.012499999999999956,0.06666666666666665,0.033333333333333326,0.5787109075240453,0.1868961352657006,3931.0,0.030664069825138328,92,72,0.03504465122872952,True,Graph metrics,coh,выше при ЧМТ,*,0.325 [0.067],0.312 [0.033],0.5787109075240453
occipital,alpha,burst_median_duration_sec,0.15790217391304348,0.1469253472222222,0.010976826690821284,0.15125,0.1405,0.010749999999999982,0.03774999999999998,0.033312499999999995,0.36250601761017137,0.2216183574879227,4046.0,0.015077026500903843,92,72,0.035179728502108966,True,Burst,,выше при ЧМТ,*,0.151 [0.038],0.141 [0.033],0.36250601761017137
,theta,clustering,0.06413043478260869,0.08749999999999998,-0.023369565217391294,0.0,0.075,-0.075,0.0,0.15,-0.18457799509153905,-0.21467391304347827,2601.0,0.005495375288081497,92,72,0.03663583525387665,True,Connectivity,wpli,ниже при ЧМТ,*,0 [0],0.075 [0.150],0.18457799509153905
,alpha,avg_shortest_path,1.545289855072464,1.517457561728395,0.027832293344069114,1.5833333333333335,1.5416666666666667,0.04166666666666674,0.16666666666666674,0.16666666666666652,0.19500777645934245,0.19006642512077287,3941.5,0.03463715884279539,92,72,0.03866473545242276,True,Graph metrics,wpli,выше при ЧМТ,*,1.583 [0.167],1.542 [0.167],0.19500777645934245
parietal,beta,burst_mean_duration_sec,0.12177546952454163,0.11419854916999078,0.007576920354550848,0.11558347457066498,0.1103509869737969,0.005232487596868077,0.02051359639629377,0.013792303962487651,0.37083135221748004,0.21376811594202905,4020.0,0.019062349617583185,92,72,0.04169888978846322,True,Burst,,выше при ЧМТ,*,0.116 [0.021],0.110 [0.014],0.37083135221748004
temporal,beta,n_bursts,12.21376811594203,9.77199074074074,2.441777375201289,10.833333333333332,9.25,1.5833333333333321,9.083333333333332,5.03125,0.4648440414297023,0.21391908212560384,4020.5,0.01895086444007135,92,72,0.04169888978846322,True,Burst,,выше при ЧМТ,*,10.833 [9.083],9.250 [5.031],0.4648440414297023
,,event_mean_propagation_ms,97.27007634340968,75.66210949353442,21.607966849875268,88.77777777777777,74.19047619047619,14.587301587301582,34.0,41.81416666666666,0.3972498136381542,0.24888888888888894,1545.5,0.03311847421475685,45,55,0.060717202727054234,False,Events,,выше при ЧМТ,,88.778 [34.000],74.190 [41.814],0.3972498136381542
,alpha,clustering,0.053260869565217396,0.07916666666666666,-0.025905797101449267,0.0,0.0,0.0,0.0,0.15,-0.20591878419711065,-0.18387681159420288,2703.0,0.010213540085306746,92,72,0.06128124051184048,False,Connectivity,wpli,без разницы,,0 [0],0 [0.150],0.20591878419711065
,beta,clustering,0.04565217391304347,0.056249999999999994,-0.010597826086956523,0.0,0.0,0.0,0.0,0.15,-0.10782692692983359,-0.17919685990338163,2718.5,0.0116146950098073,92,72,0.06335288187167619,False,Connectivity,wpli,без разницы,,0 [0],0 [0.150],0.10782692692983359
,theta,median_strength,0.42098334795017345,0.39847339857730923,0.022509949372864213,0.42269446356176055,0.4007674658471665,0.021926997714594054,0.06432996492401016,0.08136590544949318,0.3581939439175898,0.22705314009661826,4064.0,0.01277057448493211,92,72,0.06385287242466055,False,Connectivity,plv,выше при ЧМТ,,0.423 [0.064],0.401 [0.081],0.3581939439175898
,theta,global_efficiency,0.41781400966183585,0.413599537037037,0.004214472624798848,0.4333333333333333,0.4125,0.020833333333333315,0.04236111111111113,0.038541666666666696,0.13296144777524224,0.16953502415458943,3873.5,0.0622756891486622,92,72,0.06793711543490423,False,Graph metrics,wpli,выше при ЧМТ,,0.433 [0.042],0.412 [0.039],0.13296144777524224
,beta,clustering,0.39347826086956517,0.49374999999999997,-0.1002717391304348,0.39999999999999997,0.525,-0.12500000000000006,0.4,0.15000000000000002,-0.5358207920888061,-0.206219806763285,2629.0,0.016832549112499026,92,72,0.07768868821153396,False,Connectivity,coh,ниже при ЧМТ,,0.400 [0.400],0.525 [0.150],0.5358207920888061
,alpha,mean_strength,0.45448939300684166,0.479390330507894,-0.024900937501052323,0.4528124982641304,0.47013313775613785,-0.01732063949200746,0.0627912597422256,0.0808201393122483,-0.43211991793501897,-0.2119565217391305,2610.0,0.02010254738343057,92,72,0.08184048305286595,False,Connectivity,plv,ниже при ЧМТ,,0.453 [0.063],0.470 [0.081],0.43211991793501897
,beta,mean_strength,0.08470495667701183,0.06973116233182626,0.014973794345185573,0.07385910437778553,0.062294836607951695,0.011564267769833839,0.05589964034015037,0.04562534771813792,0.30717491287261883,0.21135265700483097,4012.0,0.02046012076321649,92,72,0.08184048305286595,False,Connectivity,wpli,выше при ЧМТ,,0.074 [0.056],0.062 [0.046],0.30717491287261883
frontal,alpha,burst_mean_duration_sec,0.19728021343280844,0.1821301629189718,0.015150050513836638,0.18966503496503495,0.18059876758211835,0.009066267382916604,0.049226269797561895,0.06146197358082067,0.34621548175253086,0.18659420289855078,3930.0,0.04074718386671612,92,72,0.08643342032333723,False,Burst,,выше при ЧМТ,,0.190 [0.049],0.181 [0.061],0.34621548175253086
,beta,mean_strength,0.04062407668430378,0.03432008335341831,0.006303993330885473,0.03453567253114155,0.029779509398134018,0.004756163133007533,0.02779639852444428,0.021320775061711584,0.27681452311699983,0.2065217391304348,3996.0,0.023525867406800127,92,72,0.08822200277550048,False,Connectivity,imcoh,выше при ЧМТ,,0.035 [0.028],0.030 [0.021],0.27681452311699983
frontal,beta,burst_time_fraction,0.007251829435660923,0.00606531163891039,0.0011865177967505325,0.006874999999999933,0.005754771165635938,0.0011202288343639955,0.0037135416666666705,0.004036506062759612,0.37058763927367094,0.18025362318840576,3909.0,0.04809693282545366,92,72,0.09902309699358107,False,Burst,,выше при ЧМТ,,0.007 [0.004],0.006 [0.004],0.37058763927367094
parietal,alpha,burst_median_duration_sec,0.1673351449275362,0.1546753472222222,0.012659797705314002,0.15616666666666668,0.1495,0.006666666666666682,0.04570833333333332,0.03453124999999996,0.366070049382533,0.17844202898550732,3903.0,0.05038708234286538,92,72,0.10077416468573076,False,Burst,,выше при ЧМТ,,0.156 [0.046],0.149 [0.035],0.366070049382533
occipital,beta,dfa_exponent,0.6868722455469617,0.7088075445141538,-0.02193529896719215,0.6857498016478847,0.706027923105941,-0.020278121458056297,0.0778719889410251,0.06775716183128533,-0.2845686756383666,-0.18327294685990336,2705.0,0.04446880072842484,92,72,0.11117200182106209,False,DFA / LRTC,,ниже при ЧМТ,,0.686 [0.078],0.706 [0.068],0.2845686756383666
,alpha,global_efficiency,0.42010869565217385,0.41700424382716045,0.003104451825013399,0.4333333333333333,0.42604166666666665,0.007291666666666641,0.03194444444444444,0.033854166666666685,0.09841882795188343,0.14326690821256038,3786.5,0.1117404892180578,92,72,0.11918985516592832,False,Graph metrics,wpli,выше при ЧМТ,,0.433 [0.032],0.426 [0.034],0.09841882795188343
,beta,median_strength,0.08128553987609266,0.06664323915833273,0.014642300717759932,0.06655038676285614,0.05445656302992359,0.012093823732932552,0.06278768120056588,0.04511956900205119,0.2917113055172325,0.19293478260869557,3951.0,0.034372277296568374,92,72,0.12131391987024132,False,Connectivity,wpli,выше при ЧМТ,,0.067 [0.063],0.054 [0.045],0.2917113055172325
occipital,alpha,burst_mean_duration_sec,0.19530128221411078,0.1828641034701647,0.012437178743946065,0.1899598591533612,0.17998459018157814,0.009975268971783052,0.04777461106228012,0.0545412520389012,0.2858194109178004,0.16817632850241537,3869.0,0.06518763207552834,92,72,0.12675372903574958,False,Burst,,выше при ЧМТ,,0.190 [0.048],0.180 [0.055],0.2858194109178004
frontal,beta,burst_rate_per_min,3.6631193225157754,3.2110764710627446,0.4520428514530308,3.5,3.0809077610791245,0.41909223892087555,1.9375,1.7785777501617082,0.3164245231169377,0.16304347826086962,3852.0,0.073811814327208,92,72,0.13964397305147458,False,Burst,,выше при ЧМТ,,3.500 [1.938],3.081 [1.779],0.3164245231169377
,beta,median_strength,0.03897453928575668,0.032557168165290334,0.006417371120466343,0.0336915876333449,0.027594106664387115,0.006097480968957784,0.030685193636998433,0.019339430730158987,0.2778494473023839,0.18176328502415462,3914.0,0.04625299436632406,92,72,0.15417664788774688,False,Connectivity,imcoh,выше при ЧМТ,,0.034 [0.031],0.028 [0.019],0.2778494473023839
central,beta,burst_mean_duration_sec,0.1118232366855961,0.1137658230175357,-0.001942586331939597,0.10876544860368387,0.1122629777934054,-0.0034975291897215294,0.01684646016015101,0.01421441797366721,-0.13873741559338237,-0.15489130434782605,2799.0,0.0894745817767314,92,72,0.16482159800976837,False,Burst,,ниже при ЧМТ,,0.109 [0.017],0.112 [0.014],0.13873741559338237
,beta,global_efficiency,0.4296497584541062,0.4232638888888889,0.006385869565217306,0.4333333333333333,0.4333333333333333,0.0,0.0,0.021875000000000033,0.3195247071321508,0.11533816425120769,3694.0,0.18433984583563812,92,72,0.19235462174153542,False,Graph metrics,imcoh,без разницы,,0.433 [0],0.433 [0.022],0.3195247071321508
,beta,global_efficiency,0.42237318840579713,0.4205632716049382,0.0018099168008589017,0.4333333333333333,0.42916666666666664,0.004166666666666652,0.004166666666666652,0.033333333333333326,0.07350922455342765,0.11609299516908211,3696.5,0.188574344107741,92,72,0.19258656419513973,False,Graph metrics,wpli,выше при ЧМТ,,0.433 [0.004],0.429 [0.033],0.07350922455342765
temporal,alpha,burst_median_duration_sec,0.1426159420289855,0.13707696759259258,0.005538974436392924,0.13783333333333336,0.136125,0.0017083333333333672,0.024999999999999994,0.022000000000000006,0.26791542583887606,0.14462560386473422,3791.0,0.11283559876537776,92,72,0.20252543368144724,False,Burst,,выше при ЧМТ,,0.138 [0.025],0.136 [0.022],0.26791542583887606
,beta,mean_strength,0.39243115988379784,0.40143585236704926,-0.00900469248325142,0.38791640115399517,0.394083874633575,-0.006167473479579855,0.05283038565964382,0.03033312663386023,-0.23497680512860608,-0.16032608695652173,2781.0,0.07877850232664346,92,72,0.24877421787361095,False,Connectivity,plv,ниже при ЧМТ,,0.388 [0.053],0.394 [0.030],0.23497680512860608
parietal,alpha,burst_mean_duration_sec,0.20459484784660378,0.19276576477877283,0.011829083067830953,0.19322395833333325,0.18759047377312454,0.005633484560208707,0.0528285546976639,0.05756833532861472,0.2503698171652822,0.13315217391304346,3753.0,0.14439953364526112,92,72,0.252699183879207,False,Burst,,выше при ЧМТ,,0.193 [0.053],0.188 [0.058],0.2503698171652822
,theta,avg_shortest_path,1.502415458937198,1.4953703703703707,0.0070450885668273955,1.5,1.5,0.0,0.16666666666666696,0.125,0.05225165572145521,0.09631642512077287,3631.0,0.28796520996329444,92,72,0.28796520996329444,False,Graph metrics,wpli,без разницы,,1.500 [0.167],1.500 [0.125],0.05225165572145521
,theta,mean_strength,0.430712249225549,0.4405740102123153,-0.009861760986766277,0.4246607579605022,0.4401380218851236,-0.015477263924621398,0.04585480182079571,0.05146562522322462,-0.2480995297766376,-0.14583333333333337,2829.0,0.10987186755170543,92,72,0.3296156026551163,False,Connectivity,plv,ниже при ЧМТ,,0.425 [0.046],0.440 [0.051],0.2480995297766376
temporal,beta,burst_rate_per_min,3.0553099646349073,3.2413812170775103,-0.18607125244260292,2.708333333333333,3.1030981714054997,-0.39476483807216667,2.333333333333333,1.5064781295385483,-0.12977360034261717,-0.11352657004830913,2936.0,0.21337867220519036,92,72,0.36430505010642256,False,Burst,,ниже при ЧМТ,,2.708 [2.333],3.103 [1.506],0.12977360034261717
occipital,beta,burst_median_duration_sec,0.10054166666666664,0.10121874999999998,-0.000677083333333342,0.09866666666666667,0.10012499999999999,-0.0014583333333333254,0.010708333333333334,0.0084375,-0.059160172847838255,-0.11065821256038644,2945.5,0.2252098912073115,92,72,0.37534981867885253,False,Burst,,ниже при ЧМТ,,0.099 [0.011],0.100 [0.008],0.059160172847838255
frontal,beta,burst_mean_duration_sec,0.11649138044869284,0.11166743834196341,0.004823942106729429,0.11032587412587413,0.10927023820477764,0.00105563592109649,0.02082464018824312,0.010350503907856884,0.2825609635226842,0.10839371980676327,3671.0,0.23487489829989272,92,72,0.3823544856044765,False,Burst,,выше при ЧМТ,,0.110 [0.021],0.109 [0.010],0.2825609635226842
temporal,beta,burst_time_fraction,0.006175339565564069,0.0065319776219361515,-0.0003566380563720826,0.005381944444444417,0.0062237057692301565,-0.0008417613247857399,0.0045225694444444575,0.0029101848409722967,-0.1130096834031622,-0.10416666666666663,2967.0,0.2536599449124577,92,72,0.4035499123607282,False,Burst,,ниже при ЧМТ,,0.005 [0.005],0.006 [0.003],0.1130096834031622
central,alpha,dfa_exponent,0.8157349869561088,0.8247462643071664,-0.009011277351057556,0.817124105101692,0.8342014752189426,-0.017077370117250634,0.08940490825103187,0.11184402426654738,-0.11393153640970766,-0.07940821256038644,3049.0,0.3844114701749327,92,72,0.43910529365216056,False,DFA / LRTC,,ниже при ЧМТ,,0.817 [0.089],0.834 [0.112],0.11393153640970766
frontal,alpha,dfa_exponent,0.8353668428509143,0.8462086484455376,-0.010841805594623222,0.8451027640105229,0.8509178519377192,-0.005815087927196316,0.1214585654524094,0.13090319702985076,-0.12584467890396167,-0.0718599033816425,3074.0,0.4313058713064428,92,72,0.43910529365216056,False,DFA / LRTC,,ниже при ЧМТ,,0.845 [0.121],0.851 [0.131],0.12584467890396167
frontal,beta,dfa_exponent,0.7154599173280481,0.7202686187582077,-0.004808701430159545,0.71076525194994,0.7230625943810284,-0.012297342431088376,0.08613482804740824,0.07839865274488811,-0.07474046353613975,-0.09541062801932365,2996.0,0.29583217960730424,92,72,0.43910529365216056,False,DFA / LRTC,,ниже при ЧМТ,,0.711 [0.086],0.723 [0.078],0.07474046353613975
occipital,alpha,dfa_exponent,0.8230932541160135,0.835517059829502,-0.012423805713488445,0.8365367588468671,0.8370162292631262,-0.00047947041625917564,0.11882147065017001,0.12946755023228207,-0.13129306341029848,-0.07367149758454106,3068.0,0.41975863420959525,92,72,0.43910529365216056,False,DFA / LRTC,,ниже при ЧМТ,,0.837 [0.119],0.837 [0.129],0.13129306341029848
parietal,alpha,dfa_exponent,0.8509302882300811,0.8637017651733839,-0.012771476943302829,0.855246190618389,0.8606556661657297,-0.005409475547340725,0.1237654376069165,0.13042343910996657,-0.1461878407332353,-0.07065217391304346,3078.0,0.43910529365216056,92,72,0.43910529365216056,False,DFA / LRTC,,ниже при ЧМТ,,0.855 [0.124],0.861 [0.130],0.1461878407332353
parietal,beta,dfa_exponent,0.727810706602494,0.730812215983368,-0.003001509380873957,0.7164974711694971,0.7307394143412502,-0.014241943171753091,0.08229661556759904,0.07860887280296225,-0.04457064912015558,-0.07729468599033817,3056.0,0.39721688640777697,92,72,0.43910529365216056,False,DFA / LRTC,,ниже при ЧМТ,,0.716 [0.082],0.731 [0.079],0.04457064912015558
,alpha,mean_strength,0.22879459809011066,0.18713991948139488,0.04165467860871577,0.1779930521737102,0.1813178992606096,-0.0033248470868993962,0.19069500579346643,0.15406579311520008,0.294407730633759,0.12983091787439616,3742.0,0.1546917456748663,92,72,0.4419764162139037,False,Connectivity,wpli,ниже при ЧМТ,,0.178 [0.191],0.181 [0.154],0.294407730633759
,alpha,median_strength,0.23012064837457039,0.18829445454767552,0.04182619382689487,0.180919436989957,0.16928815730580327,0.011631279684153728,0.21322355410434873,0.15677535531034426,0.2741346553972598,0.12590579710144922,3729.0,0.16756276521225788,92,72,0.45698935966979426,False,Connectivity,wpli,выше при ЧМТ,,0.181 [0.213],0.169 [0.157],0.2741346553972598
central,beta,burst_time_fraction,0.006558904404456428,0.006896285043633777,-0.00033738063917734904,0.0059333333333333,0.006785118123336244,-0.0008517847900029437,0.004665277777777784,0.004229920192809855,-0.09261131634010804,-0.09510869565217395,2997.0,0.2973652759866293,92,72,0.4625682070903122,False,Burst,,ниже при ЧМТ,,0.006 [0.005],0.007 [0.004],0.09261131634010804
,alpha,median_strength,0.2826167825942497,0.2675879758959361,0.015028806698313635,0.26844337689556147,0.24164111389765852,0.026802262997902948,0.12862365247483823,0.09985498537148313,0.16875713875441828,0.12047101449275366,3711.0,0.1866900401851853,92,72,0.487017496135266,False,Connectivity,coh,выше при ЧМТ,,0.268 [0.129],0.242 [0.100],0.16875713875441828
central,beta,burst_median_duration_sec,0.10074275362318838,0.1020138888888889,-0.0012711352657005237,0.09966666666666665,0.1004375,-0.0007708333333333456,0.014500000000000013,0.008468749999999997,-0.13528375153719618,-0.08589975845410625,3027.5,0.34665229738014125,92,72,0.5275143655784759,False,Burst,,ниже при ЧМТ,,0.100 [0.015],0.100 [0.008],0.13528375153719618
,alpha,mean_strength,0.09927665939737156,0.08439888946299427,0.014877769934377283,0.0737639186002719,0.07605677832763488,-0.0022928597273629836,0.08565159738238524,0.07064712603898168,0.23373934022330445,0.11171497584541057,3682.0,0.22082304367718208,92,72,0.5520576091929552,False,Connectivity,imcoh,ниже при ЧМТ,,0.074 [0.086],0.076 [0.071],0.23373934022330445
occipital,beta,burst_time_fraction,0.006738600102859214,0.006045340590960266,0.0006932595118989485,0.006371564327485334,0.005397715844797181,0.0009738484826881527,0.004784027777777759,0.0038714026612680866,0.17838783548306703,0.08152173913043481,3582.0,0.3718617978300006,92,72,0.5538367201723414,False,Burst,,выше при ЧМТ,,0.006 [0.005],0.005 [0.004],0.17838783548306703
,,event_mean_area,0.6661291471428628,0.6694863267245041,-0.0033571795816413896,0.6050373129065723,0.6099720994674698,-0.0049347865608975194,0.26378538693111564,0.30025701179600706,-0.008937816337340919,-0.10868686868686872,1103.0,0.35318681561367493,45,55,0.5550078531072035,False,Events,,ниже при ЧМТ,,0.605 [0.264],0.610 [0.300],0.008937816337340919
occipital,beta,burst_mean_duration_sec,0.11455760327402782,0.11234594187875863,0.002211661395269196,0.111462443438914,0.10977202380952378,0.001690419629390219,0.02150652256950207,0.012956755050505087,0.11357138939563688,0.07397342995169076,3557.0,0.41785191618013295,92,72,0.5844889809758437,False,Burst,,выше при ЧМТ,,0.111 [0.022],0.110 [0.013],0.11357138939563688
temporal,alpha,burst_mean_duration_sec,0.17320709486554323,0.1678899202432596,0.005317174622283621,0.16671259655377302,0.16534668515252413,0.0013659114012488927,0.034990679070645764,0.033164087074588455,0.17790129414028888,0.07276570048309172,3553.0,0.4255093848962622,92,72,0.5844889809758437,False,Burst,,выше при ЧМТ,,0.167 [0.035],0.165 [0.033],0.17790129414028888
parietal,beta,burst_median_duration_sec,0.103463768115942,0.10121990740740741,0.0022438607085345924,0.10016666666666667,0.09912499999999999,0.0010416666666666768,0.010750000000000023,0.011062500000000003,0.20839784578000356,0.07155797101449268,3549.0,0.4332090519882408,92,72,0.5844889809758437,False,Burst,,выше при ЧМТ,,0.100 [0.011],0.099 [0.011],0.20839784578000356
central,beta,burst_rate_per_min,3.4114095763123227,3.5731707129484684,-0.16176113663614577,3.1875,3.502023589269195,-0.3145235892691951,2.385416666666667,2.0172611996981935,-0.09679414249991614,-0.07533212560386471,3062.5,0.40929904057435984,92,72,0.5844889809758437,False,Burst,,ниже при ЧМТ,,3.188 [2.385],3.502 [2.017],0.09679414249991614
occipital,beta,burst_rate_per_min,3.417650475001733,3.1292750705010834,0.2883754045006497,3.1666666666666665,2.9824929984966593,0.18417366817000724,2.4375,1.9731817481008038,0.1679159308744557,0.07140700483091789,3548.5,0.4341918144391982,92,72,0.5844889809758437,False,Burst,,выше при ЧМТ,,3.167 [2.438],2.982 [1.973],0.1679159308744557
,theta,mean_strength,0.35984547813831985,0.372689287357032,-0.012843809218712143,0.35293059077182554,0.36379011022037083,-0.010859519448545296,0.088673610940322,0.08659632605252066,-0.2070473505302498,-0.1032608695652174,2970.0,0.2578177003230635,92,72,0.6187624807753523,False,Connectivity,coh,ниже при ЧМТ,,0.353 [0.089],0.364 [0.087],0.2070473505302498
,theta,mean_strength,0.042022646876597236,0.04110289741088621,0.0009197494657110228,0.03496503515173235,0.030508183033127294,0.004456852118605054,0.028537384269845582,0.021170561798592287,0.028932977041929146,0.09510869565217384,3627.0,0.29736560456555683,92,72,0.6504693397393879,False,Connectivity,imcoh,выше при ЧМТ,,0.035 [0.029],0.031 [0.021],0.028932977041929146
,theta,mean_strength,0.09388428658935818,0.09054955376329317,0.003334732826065015,0.07526662785114349,0.06390125867370347,0.011365369177440021,0.0667276523648413,0.053606285237192915,0.04381186367631618,0.09752415458937191,3635.0,0.285246578643789,92,72,0.6504693397393879,False,Connectivity,wpli,выше при ЧМТ,,0.075 [0.067],0.064 [0.054],0.04381186367631618
,alpha,median_strength,0.10008252695615012,0.08644170367237451,0.01364082328377561,0.0717964433950718,0.07162242155702477,0.00017402183804703097,0.07894501816552939,0.07421864645917005,0.1896709077779172,0.0939009661835748,3623.0,0.3035523585450477,92,72,0.6504693397393879,False,Connectivity,imcoh,выше при ЧМТ,,0.072 [0.079],0.072 [0.074],0.1896709077779172
frontal,beta,burst_median_duration_sec,0.10211413043478261,0.09994403108465608,0.0021700993501265337,0.09999999999999999,0.09893750000000001,0.0010624999999999801,0.012083333333333321,0.009062499999999987,0.237799293018286,0.061141304347826164,3514.5,0.5032470898962393,92,72,0.664665967787486,False,Burst,,выше при ЧМТ,,0.100 [0.012],0.099 [0.009],0.237799293018286
,beta,mean_strength,0.29269530152861195,0.30091373862039916,-0.008218437091787212,0.2906270011846914,0.28986175751229015,0.0007652436724012723,0.05571463458170839,0.041112712362592674,-0.1773278431063929,-0.08665458937198067,3025.0,0.3424573457557575,92,72,0.684914691511515,False,Connectivity,coh,выше при ЧМТ,,0.291 [0.056],0.290 [0.041],0.1773278431063929
,alpha,median_strength,0.42233229103426656,0.43588434191660497,-0.013552050882338407,0.4164967902212775,0.4320066241598425,-0.015509833938564976,0.12934315956915265,0.10454968471611664,-0.16938671244264472,-0.08695652173913049,3024.0,0.34077525465916203,92,72,0.684914691511515,False,Connectivity,plv,ниже при ЧМТ,,0.416 [0.129],0.432 [0.105],0.16938671244264472
temporal,beta,burst_mean_duration_sec,0.12100836066472512,0.11916380412167366,0.001844556543051462,0.11276559931296773,0.11517164942900233,-0.0024060501160346054,0.025708110904440862,0.016091320383048294,0.09031838061568812,-0.055857487922705285,3127.0,0.5409726080467074,92,72,0.7012607882086948,False,Burst,,ниже при ЧМТ,,0.113 [0.026],0.115 [0.016],0.09031838061568812
,beta,median_strength,0.3537857079672247,0.3463498387587449,0.007435869208479773,0.3485897077284028,0.332307992970719,0.016281714757683807,0.08466035952373552,0.05669884211690046,0.13506088851942416,0.08152173913043481,3582.0,0.3718617978300006,92,72,0.7197325119290334,False,Connectivity,plv,выше при ЧМТ,,0.349 [0.085],0.332 [0.057],0.13506088851942416
parietal,beta,burst_mean_peak_z,4.254105973422419,4.252638286796792,0.0014676866256273513,4.179219592405108,4.200939267817782,-0.021719675412674277,0.437559478376218,0.3698713112197787,0.004101251808308509,-0.05042270531400961,3145.0,0.5811541337624677,92,72,0.7396507156976861,False,Burst,,ниже при ЧМТ,,4.179 [0.438],4.201 [0.370],0.004101251808308509
occipital,beta,burst_mean_peak_z,4.406213566927509,4.461641983401569,-0.055428416474060604,4.262669582121886,4.306375318822814,-0.04370573670092881,0.7064461443178809,0.6281890882360237,-0.0806963816882455,-0.046497584541062786,3158.0,0.6110157867783967,92,72,0.7637697334729959,False,Burst,,ниже при ЧМТ,,4.263 [0.706],4.306 [0.628],0.0806963816882455
central,beta,burst_mean_peak_z,4.569598526931302,4.3894936481025395,0.1801048788287627,4.3306106449178365,4.288920050707777,0.04169059421005983,0.6568937284760334,0.6195772224870328,0.225132106218671,0.03985507246376807,3444.0,0.6630349812743006,92,72,0.8142534857754569,False,Burst,,выше при ЧМТ,,4.331 [0.657],4.289 [0.620],0.225132106218671
,,event_mean_duration_sec,0.13623967501634168,0.1287992754333587,0.007440399582982982,0.125,0.12032,0.004680000000000004,0.048928571428571405,0.044248333333333376,0.12730096184611792,0.03232323232323231,1277.5,0.7843146351977603,45,55,0.9188751253922093,False,Events,,выше при ЧМТ,,0.125 [0.049],0.120 [0.044],0.12730096184611792
,,event_mean_peak_to_peak,1.8903695409248478e-05,1.9375415955722547e-05,-4.7172054647406895e-07,1.5668180343820687e-05,1.7073211551248125e-05,-1.4050312074274377e-06,1.311529177591327e-05,9.866331989116052e-06,-0.04332432196348783,-0.024646464646464694,1207.0,0.8353410230838266,45,55,0.9188751253922093,False,Events,,ниже при ЧМТ,,1.567e-05 [1.312e-05],1.707e-05 [9.866e-06],0.04332432196348783
,,event_mean_spatial_spread_ratio,0.25862068965517243,0.25862068965517243,0.0,0.2586206896551724,0.2586206896551724,0.0,0.0,0.0,0.0,-0.013737373737373715,1220.5,0.8260991563601506,45,55,0.9188751253922093,False,Events,,без разницы,,0.259 [0],0.259 [0],0.0
central,alpha,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
central,beta,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
frontal,alpha,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
frontal,beta,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
occipital,alpha,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
occipital,beta,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
parietal,alpha,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
parietal,beta,burst_mean_interburst_interval_sec,,,,,,,,,,,,,0,0,1.0,False,Burst,,NA,,NA [NA],NA [NA],
